grid_id,relationship_type,related_grid_id
grid.465202.7,Parent,grid.413454.3
grid.465209.c,Parent,grid.421173.2
grid.465223.4,Related,grid.9227.e
grid.465223.4,Parent,grid.453058.f
grid.465224.3,Parent,grid.471058.f
grid.465226.1,Related,grid.240614.5
grid.465226.1,Parent,grid.238491.5
grid.465230.6,Parent,grid.410727.7
grid.465232.4,Parent,grid.47840.3f
grid.465242.3,Related,grid.444708.b
grid.465246.7,Parent,grid.453002.0
grid.465247.6,Parent,grid.420488.2
grid.465261.2,Parent,grid.457367.4
grid.465261.2,Parent,grid.462844.8
grid.465273.1,Related,grid.411073.0
grid.465274.6,Parent,grid.422154.4
grid.465275.7,Related,grid.413002.4
grid.465276.4,Parent,grid.466122.5
grid.465277.5,Child,grid.495227.f
grid.465277.5,Child,grid.494715.a
grid.465277.5,Child,grid.494728.4
grid.465278.a,Parent,grid.466116.2
grid.465279.b,Parent,grid.466114.0
grid.465280.d,Parent,grid.466113.7
grid.465281.c,Parent,grid.466119.d
grid.465282.f,Parent,grid.466120.7
grid.465283.e,Parent,grid.466114.0
grid.465284.9,Parent,grid.466117.3
grid.465285.8,Parent,grid.466116.2
grid.465286.b,Parent,grid.466116.2
grid.465287.a,Parent,grid.466112.6
grid.465294.8,Related,grid.412428.9
grid.465295.9,Parent,grid.466124.3
grid.465296.a,Parent,grid.466112.6
grid.465297.b,Parent,grid.466119.d
grid.465298.4,Parent,grid.466117.3
grid.465299.5,Parent,grid.466116.2
grid.465300.4,Parent,grid.466120.7
grid.465301.5,Parent,grid.466113.7
grid.465302.6,Parent,grid.466117.3
grid.465303.7,Parent,grid.466120.7
grid.465304.0,Parent,grid.466115.1
grid.465305.1,Parent,grid.466114.0
grid.465306.2,Parent,grid.466122.5
grid.465307.3,Parent,grid.415738.c
grid.465308.c,Parent,grid.466119.d
grid.465309.d,Parent,grid.466119.d
grid.465310.5,Parent,grid.466123.4
grid.465311.4,Parent,grid.466123.4
grid.465312.7,Parent,grid.466113.7
grid.465313.6,Parent,grid.466116.2
grid.465314.1,Parent,grid.466117.3
grid.465315.0,Parent,grid.466115.1
grid.465316.3,Parent,grid.466117.3
grid.465317.2,Parent,grid.466122.5
grid.465318.d,Parent,grid.466114.0
grid.465319.c,Parent,grid.466119.d
grid.465320.6,Parent,grid.466113.7
grid.465321.7,Parent,grid.466116.2
grid.465322.4,Parent,grid.466117.3
grid.465323.5,Parent,grid.466112.6
grid.465324.2,Parent,grid.466116.2
grid.465325.3,Parent,grid.466125.2
grid.465325.3,Parent,grid.4886.2
grid.465326.0,Parent,grid.466116.2
grid.465327.1,Parent,grid.466123.4
grid.465328.e,Parent,grid.466115.1
grid.465328.e,Parent,grid.415877.8
grid.465329.f,Parent,grid.466119.d
grid.465333.4,Parent,grid.466117.3
grid.465334.3,Parent,grid.466123.4
grid.465335.2,Parent,grid.466113.7
grid.465336.1,Parent,grid.466116.2
grid.465337.0,Parent,grid.415738.c
grid.465338.f,Parent,grid.466122.5
grid.465339.e,Parent,grid.466123.4
grid.465340.0,Parent,grid.466116.2
grid.465341.1,Parent,grid.466116.2
grid.465342.2,Parent,grid.466114.0
grid.465343.3,Parent,grid.466119.d
grid.465343.3,Parent,grid.415877.8
grid.465344.4,Parent,grid.466116.2
grid.465345.5,Parent,grid.426536.0
grid.465346.6,Parent,grid.466124.3
grid.465347.7,Parent,grid.466116.2
grid.465348.8,Parent,grid.466119.d
grid.465349.9,Parent,grid.466116.2
grid.465350.1,Parent,grid.466123.4
grid.465351.0,Parent,grid.466120.7
grid.465352.3,Parent,grid.466116.2
grid.465352.3,Parent,grid.415877.8
grid.465353.2,Parent,grid.466112.6
grid.465354.5,Parent,grid.466113.7
grid.465355.4,Parent,grid.466117.3
grid.465355.4,Parent,grid.415877.8
grid.465356.7,Parent,grid.466114.0
grid.465357.6,Parent,grid.466119.d
grid.465358.9,Parent,grid.415738.c
grid.465359.8,Parent,grid.466119.d
grid.465360.2,Parent,grid.417808.2
grid.465361.3,Parent,grid.466112.6
grid.465362.0,Parent,grid.466119.d
grid.465363.1,Parent,grid.466120.7
grid.465364.6,Parent,grid.415738.c
grid.465366.4,Parent,grid.466119.d
grid.465366.4,Parent,grid.417808.2
grid.465367.5,Parent,grid.466116.2
grid.465367.5,Parent,grid.426536.0
grid.465369.b,Parent,grid.466117.3
grid.465370.3,Parent,grid.466123.4
grid.465370.3,Parent,grid.415738.c
grid.465371.2,Parent,grid.466118.c
grid.465372.1,Parent,grid.466116.2
grid.465375.6,Parent,grid.466112.6
grid.465375.6,Parent,grid.417808.2
grid.465376.5,Parent,grid.415738.c
grid.465377.4,Parent,grid.466124.3
grid.465378.b,Parent,grid.466123.4
grid.465379.a,Parent,grid.466122.5
grid.465380.c,Parent,grid.466119.d
grid.465380.c,Parent,grid.426536.0
grid.465381.d,Parent,grid.466115.1
grid.465382.e,Parent,grid.466120.7
grid.465382.e,Parent,grid.426536.0
grid.465383.f,Parent,grid.466124.3
grid.465384.8,Parent,grid.426536.0
grid.465385.9,Parent,grid.466122.5
grid.465385.9,Parent,grid.415877.8
grid.465386.a,Parent,grid.466119.d
grid.465388.4,Parent,grid.466119.d
grid.465389.5,Parent,grid.466124.3
grid.465390.d,Parent,grid.466122.5
grid.465391.c,Parent,grid.466122.5
grid.465392.f,Parent,grid.466113.7
grid.465392.f,Parent,grid.426536.0
grid.465394.9,Parent,grid.466119.d
grid.465394.9,Parent,grid.417808.2
grid.465395.8,Parent,grid.466122.5
grid.465396.b,Parent,grid.466123.4
grid.465397.a,Parent,grid.415738.c
grid.465399.4,Parent,grid.466122.5
grid.465400.3,Parent,grid.466118.c
grid.465403.0,Parent,grid.466114.0
grid.465404.7,Parent,grid.466113.7
grid.465406.5,Parent,grid.466115.1
grid.465407.4,Parent,grid.466125.2
grid.465408.b,Parent,grid.466122.5
grid.465408.b,Parent,grid.415877.8
grid.465409.a,Parent,grid.466114.0
grid.465410.2,Parent,grid.466113.7
grid.465412.0,Parent,grid.466119.d
grid.465413.1,Parent,grid.466121.6
grid.465414.6,Parent,grid.466119.d
grid.465415.7,Parent,grid.466117.3
grid.465416.4,Parent,grid.466113.7
grid.465419.b,Parent,grid.466124.3
grid.465422.3,Parent,grid.466119.d
grid.465422.3,Parent,grid.417808.2
grid.465423.2,Parent,grid.466115.1
grid.465424.5,Parent,grid.466113.7
grid.465427.6,Parent,grid.466119.d
grid.465427.6,Parent,grid.415877.8
grid.465428.9,Parent,grid.466119.d
grid.465430.0,Parent,grid.466123.4
grid.465431.1,Parent,grid.466119.d
grid.465431.1,Parent,grid.417808.2
grid.465433.3,Parent,grid.415877.8
grid.465434.4,Parent,grid.466119.d
grid.465435.5,Parent,grid.466117.3
grid.465436.6,Parent,grid.466120.7
grid.465437.7,Parent,grid.466117.3
grid.465439.9,Parent,grid.466119.d
grid.465441.6,Parent,grid.415877.8
grid.465442.5,Parent,grid.417808.2
grid.465442.5,Parent,grid.466113.7
grid.465443.4,Parent,grid.466116.2
grid.465445.2,Parent,grid.466119.d
grid.465446.1,Parent,grid.466122.5
grid.465446.1,Parent,grid.426536.0
grid.465447.0,Parent,grid.466122.5
grid.465449.e,Parent,grid.466122.5
grid.465450.6,Parent,grid.466122.5
grid.465452.4,Parent,grid.415738.c
grid.465453.5,Parent,grid.466124.3
grid.465454.2,Parent,grid.466119.d
grid.465459.f,Parent,grid.466122.5
grid.465460.5,Parent,grid.5037.1
grid.465460.5,Parent,grid.10548.38
grid.465460.5,Parent,grid.6057.4
grid.465465.0,Parent,grid.466125.2
grid.465467.2,Parent,grid.415877.8
grid.465470.4,Parent,grid.466123.4
grid.465479.d,Parent,grid.466121.6
grid.465485.e,Parent,grid.466115.1
grid.465497.d,Parent,grid.415738.c
grid.465504.6,Parent,grid.466123.4
grid.465505.7,Parent,grid.23856.3a
grid.465505.7,Parent,grid.265702.4
grid.465506.4,Parent,grid.466122.5
grid.465506.4,Parent,grid.415877.8
grid.465510.3,Parent,grid.466119.d
grid.465510.3,Parent,grid.417808.2
grid.465524.4,Related,grid.5515.4
grid.465524.4,Parent,grid.4711.3
grid.465534.5,Parent,grid.456999.e
grid.465534.5,Parent,grid.11843.3f
grid.465537.6,Parent,grid.7849.2
grid.465537.6,Parent,grid.457024.0
grid.465538.9,Parent,grid.8183.2
grid.465538.9,Parent,grid.414548.8
grid.465538.9,Parent,grid.434209.8
grid.465539.8,Parent,grid.15762.37
grid.465539.8,Parent,grid.5596.f
grid.465540.6,Parent,grid.457334.2
grid.465540.6,Parent,grid.7429.8
grid.465540.6,Parent,grid.414548.8
grid.465540.6,Parent,grid.456999.e
grid.465540.6,Parent,grid.6279.a
grid.465540.6,Parent,grid.5842.b
grid.465541.7,Parent,grid.7429.8
grid.465541.7,Parent,grid.456999.e
grid.465541.7,Parent,grid.10992.33
grid.465542.4,Parent,grid.456999.e
grid.465542.4,Parent,grid.418596.7
grid.465542.4,Parent,grid.462844.8
grid.465543.5,Parent,grid.238491.5
grid.465545.3,Parent,grid.157927.f
grid.465545.3,Parent,grid.4711.3
grid.465546.0,Related,grid.418280.7
grid.465548.e,Related,grid.415552.2
grid.465551.6,Parent,grid.468737.9
grid.465554.3,Parent,grid.468720.f
grid.465572.7,Related,grid.214572.7
grid.465720.2,Parent,grid.441240.7
grid.465730.3,Parent,grid.420672.5
grid.465737.4,Child,grid.465750.5
grid.465750.5,Parent,grid.465737.4
grid.465772.5,Parent,grid.466685.f
grid.465773.4,Parent,grid.466685.f
grid.465776.1,Parent,grid.466685.f
grid.465779.e,Parent,grid.466685.f
grid.465782.a,Parent,grid.466685.f
grid.465784.c,Parent,grid.466685.f
grid.465786.e,Parent,grid.466685.f
grid.465788.0,Parent,grid.466685.f
grid.465789.1,Parent,grid.466685.f
grid.465791.8,Parent,grid.466685.f
grid.465792.b,Parent,grid.466685.f
grid.465794.d,Parent,grid.466685.f
grid.465795.c,Parent,grid.466685.f
grid.465796.f,Parent,grid.466685.f
grid.465797.e,Parent,grid.466685.f
grid.465798.1,Parent,grid.466685.f
grid.465850.a,Related,grid.262613.2
grid.465896.0,Parent,grid.424572.2
grid.465959.2,Parent,grid.466117.3
grid.466001.5,Parent,grid.466116.2
grid.466003.7,Parent,grid.466115.1
grid.466006.2,Other,grid.413056.5
grid.466027.1,Parent,grid.466113.7
grid.466027.1,Parent,grid.426536.0
grid.466096.b,Parent,grid.417808.2
grid.466112.6,Parent,grid.4886.2
grid.466112.6,Child,grid.474642.7
grid.466112.6,Child,grid.465361.3
grid.466112.6,Child,grid.454315.2
grid.466112.6,Child,grid.465375.6
grid.466112.6,Child,grid.465353.2
grid.466112.6,Child,grid.435288.0
grid.466112.6,Child,grid.465287.a
grid.466112.6,Child,grid.465323.5
grid.466112.6,Child,grid.465296.a
grid.466112.6,Child,grid.435669.b
grid.466112.6,Child,grid.426295.e
grid.466112.6,Child,grid.474629.a
grid.466112.6,Child,grid.426543.2
grid.466113.7,Parent,grid.4886.2
grid.466113.7,Child,grid.435159.f
grid.466113.7,Child,grid.418495.5
grid.466113.7,Child,grid.465410.2
grid.466113.7,Child,grid.465354.5
grid.466113.7,Child,grid.425051.7
grid.466113.7,Child,grid.425081.a
grid.466113.7,Child,grid.465424.5
grid.466113.7,Child,grid.410472.4
grid.466113.7,Child,grid.465335.2
grid.466113.7,Child,grid.465280.d
grid.466113.7,Child,grid.435275.2
grid.466113.7,Child,grid.465404.7
grid.466113.7,Child,grid.435622.4
grid.466113.7,Child,grid.465301.5
grid.466113.7,Child,grid.425806.d
grid.466113.7,Child,grid.462424.2
grid.466113.7,Child,grid.450314.7
grid.466113.7,Child,grid.418975.6
grid.466113.7,Child,grid.465442.5
grid.466113.7,Child,grid.465320.6
grid.466113.7,Child,grid.435423.7
grid.466113.7,Child,grid.423485.c
grid.466113.7,Child,grid.465312.7
grid.466113.7,Child,grid.436090.8
grid.466113.7,Child,grid.466027.1
grid.466113.7,Child,grid.465416.4
grid.466113.7,Child,grid.430219.d
grid.466113.7,Child,grid.465392.f
grid.466113.7,Child,grid.467115.0
grid.466113.7,Child,grid.424964.9
grid.466113.7,Child,grid.437494.9
grid.466113.7,Child,grid.35135.31
grid.466113.7,Child,grid.426428.e
grid.466113.7,Child,grid.452760.2
grid.466113.7,Child,grid.440481.d
grid.466113.7,Child,grid.435157.1
grid.466114.0,Parent,grid.4886.2
grid.466114.0,Child,grid.463015.5
grid.466114.0,Child,grid.465342.2
grid.466114.0,Child,grid.434964.8
grid.466114.0,Child,grid.465403.0
grid.466114.0,Child,grid.435025.5
grid.466114.0,Child,grid.435127.6
grid.466114.0,Child,grid.465305.1
grid.466114.0,Child,grid.465318.d
grid.466114.0,Child,grid.465279.b
grid.466114.0,Child,grid.425037.7
grid.466114.0,Child,grid.465409.a
grid.466114.0,Child,grid.465283.e
grid.466114.0,Child,grid.473247.1
grid.466114.0,Child,grid.465356.7
grid.466115.1,Parent,grid.4886.2
grid.466115.1,Child,grid.466003.7
grid.466115.1,Child,grid.435056.1
grid.466115.1,Child,grid.465328.e
grid.466115.1,Child,grid.465485.e
grid.466115.1,Child,grid.465304.0
grid.466115.1,Child,grid.434999.a
grid.466115.1,Child,grid.465381.d
grid.466115.1,Child,grid.474646.3
grid.466115.1,Child,grid.465315.0
grid.466115.1,Child,grid.467104.0
grid.466115.1,Child,grid.465406.5
grid.466115.1,Child,grid.473290.b
grid.466115.1,Child,grid.462405.1
grid.466115.1,Child,grid.467103.7
grid.466115.1,Child,grid.473298.3
grid.466115.1,Child,grid.426168.f
grid.466115.1,Child,grid.435425.1
grid.466115.1,Child,grid.435259.c
grid.466115.1,Child,grid.436213.1
grid.466115.1,Child,grid.465423.2
grid.466115.1,Child,grid.435155.3
grid.466116.2,Parent,grid.4886.2
grid.466116.2,Child,grid.431939.5
grid.466116.2,Child,grid.465285.8
grid.466116.2,Child,grid.465341.1
grid.466116.2,Child,grid.423490.8
grid.466116.2,Child,grid.423921.f
grid.466116.2,Child,grid.418421.a
grid.466116.2,Child,grid.467109.d
grid.466116.2,Child,grid.465278.a
grid.466116.2,Child,grid.465286.b
grid.466116.2,Child,grid.473785.a
grid.466116.2,Child,grid.465321.7
grid.466116.2,Child,grid.418912.7
grid.466116.2,Child,grid.465352.3
grid.466116.2,Child,grid.465336.1
grid.466116.2,Child,grid.482766.9
grid.466116.2,Child,grid.466464.2
grid.466116.2,Child,grid.473258.f
grid.466116.2,Child,grid.465324.2
grid.466116.2,Child,grid.465344.4
grid.466116.2,Child,grid.465367.5
grid.466116.2,Child,grid.465347.7
grid.466116.2,Child,grid.465443.4
grid.466116.2,Child,grid.465340.0
grid.466116.2,Child,grid.418949.9
grid.466116.2,Child,grid.465372.1
grid.466116.2,Child,grid.435414.3
grid.466116.2,Child,grid.465326.0
grid.466116.2,Child,grid.466001.5
grid.466116.2,Child,grid.465299.5
grid.466116.2,Child,grid.466794.e
grid.466116.2,Child,grid.419389.e
grid.466116.2,Child,grid.439283.7
grid.466116.2,Child,grid.435216.7
grid.466116.2,Child,grid.425759.8
grid.466116.2,Child,grid.419817.2
grid.466116.2,Child,grid.465313.6
grid.466116.2,Child,grid.424930.8
grid.466116.2,Child,grid.465349.9
grid.466116.2,Child,grid.439081.7
grid.466117.3,Parent,grid.4886.2
grid.466117.3,Child,grid.425156.1
grid.466117.3,Child,grid.465298.4
grid.466117.3,Child,grid.465435.5
grid.466117.3,Child,grid.465437.7
grid.466117.3,Child,grid.418899.5
grid.466117.3,Child,grid.465959.2
grid.466117.3,Child,grid.465415.7
grid.466117.3,Child,grid.418623.a
grid.466117.3,Child,grid.483457.9
grid.466117.3,Child,grid.418820.7
grid.466117.3,Child,grid.429129.5
grid.466117.3,Child,grid.465322.4
grid.466117.3,Child,grid.465333.4
grid.466117.3,Child,grid.494923.1
grid.466117.3,Child,grid.465314.1
grid.466117.3,Child,grid.464570.4
grid.466117.3,Child,grid.467116.3
grid.466117.3,Child,grid.418853.3
grid.466117.3,Child,grid.418863.0
grid.466117.3,Child,grid.418902.6
grid.466117.3,Child,grid.418910.5
grid.466117.3,Child,grid.418947.7
grid.466117.3,Child,grid.418953.2
grid.466117.3,Child,grid.466776.2
grid.466117.3,Child,grid.473263.7
grid.466117.3,Child,grid.419021.f
grid.466117.3,Child,grid.469643.a
grid.466117.3,Child,grid.418785.7
grid.466117.3,Child,grid.418826.1
grid.466117.3,Child,grid.465302.6
grid.466117.3,Child,grid.482776.8
grid.466117.3,Child,grid.451005.5
grid.466117.3,Child,grid.418952.3
grid.466117.3,Child,grid.465355.4
grid.466117.3,Child,grid.419005.9
grid.466117.3,Child,grid.419733.b
grid.466117.3,Child,grid.425618.c
grid.466117.3,Child,grid.425931.8
grid.466117.3,Child,grid.465369.b
grid.466117.3,Child,grid.437665.5
grid.466117.3,Child,grid.482910.6
grid.466117.3,Child,grid.465316.3
grid.466117.3,Child,grid.465284.9
grid.466117.3,Child,grid.433823.d
grid.466117.3,Child,grid.439287.3
grid.466118.c,Parent,grid.4886.2
grid.466118.c,Child,grid.465400.3
grid.466118.c,Child,grid.418847.6
grid.466118.c,Child,grid.418904.0
grid.466118.c,Child,grid.419730.8
grid.466118.c,Child,grid.418743.d
grid.466118.c,Child,grid.473278.d
grid.466118.c,Child,grid.467107.3
grid.466118.c,Child,grid.465371.2
grid.466118.c,Child,grid.417772.0
grid.466119.d,Parent,grid.4886.2
grid.466119.d,Child,grid.459329.0
grid.466119.d,Child,grid.423490.8
grid.466119.d,Child,grid.465428.9
grid.466119.d,Child,grid.465434.4
grid.466119.d,Child,grid.434363.5
grid.466119.d,Child,grid.465348.8
grid.466119.d,Child,grid.465388.4
grid.466119.d,Child,grid.465308.c
grid.466119.d,Child,grid.465439.9
grid.466119.d,Child,grid.465427.6
grid.466119.d,Child,grid.465319.c
grid.466119.d,Child,grid.425208.9
grid.466119.d,Child,grid.467114.1
grid.466119.d,Child,grid.465414.6
grid.466119.d,Child,grid.424976.a
grid.466119.d,Child,grid.473274.1
grid.466119.d,Child,grid.465297.b
grid.466119.d,Child,grid.482708.1
grid.466119.d,Child,grid.465357.6
grid.466119.d,Child,grid.435253.6
grid.466119.d,Child,grid.465445.2
grid.466119.d,Child,grid.465412.0
grid.466119.d,Child,grid.465362.0
grid.466119.d,Child,grid.426292.9
grid.466119.d,Child,grid.465309.d
grid.466119.d,Child,grid.465386.a
grid.466119.d,Child,grid.435413.4
grid.466119.d,Child,grid.465380.c
grid.466119.d,Child,grid.465422.3
grid.466119.d,Child,grid.465510.3
grid.466119.d,Child,grid.465329.f
grid.466119.d,Child,grid.467112.7
grid.466119.d,Child,grid.465343.3
grid.466119.d,Child,grid.435427.3
grid.466119.d,Child,grid.425246.3
grid.466119.d,Child,grid.466879.2
grid.466119.d,Child,grid.465366.4
grid.466119.d,Child,grid.465454.2
grid.466119.d,Child,grid.465394.9
grid.466119.d,Child,grid.473304.7
grid.466119.d,Child,grid.435352.6
grid.466119.d,Child,grid.465359.8
grid.466119.d,Child,grid.437896.7
grid.466119.d,Child,grid.435125.4
grid.466119.d,Child,grid.465431.1
grid.466119.d,Child,grid.465281.c
grid.466119.d,Child,grid.473265.1
grid.466119.d,Child,grid.473268.c
grid.466120.7,Parent,grid.4886.2
grid.466120.7,Child,grid.465303.7
grid.466120.7,Child,grid.483303.f
grid.466120.7,Child,grid.465436.6
grid.466120.7,Child,grid.473260.4
grid.466120.7,Child,grid.465382.e
grid.466120.7,Child,grid.465351.0
grid.466120.7,Child,grid.465300.4
grid.466120.7,Child,grid.473295.e
grid.466120.7,Child,grid.465363.1
grid.466120.7,Child,grid.465282.f
grid.466120.7,Child,grid.446180.f
grid.466120.7,Child,grid.473280.a
grid.466121.6,Parent,grid.4886.2
grid.466121.6,Child,grid.465413.1
grid.466121.6,Child,grid.435436.3
grid.466121.6,Child,grid.465479.d
grid.466122.5,Parent,grid.4886.2
grid.466122.5,Child,grid.465390.d
grid.466122.5,Child,grid.465506.4
grid.466122.5,Child,grid.465338.f
grid.466122.5,Child,grid.465449.e
grid.466122.5,Child,grid.465385.9
grid.466122.5,Child,grid.465408.b
grid.466122.5,Child,grid.465317.2
grid.466122.5,Child,grid.473277.2
grid.466122.5,Child,grid.465306.2
grid.466122.5,Child,grid.435279.e
grid.466122.5,Child,grid.465379.a
grid.466122.5,Child,grid.465447.0
grid.466122.5,Child,grid.435323.0
grid.466122.5,Child,grid.465391.c
grid.466122.5,Child,grid.465395.8
grid.466122.5,Child,grid.465276.4
grid.466122.5,Child,grid.465459.f
grid.466122.5,Child,grid.446104.3
grid.466122.5,Child,grid.465399.4
grid.466122.5,Child,grid.473307.4
grid.466122.5,Child,grid.465450.6
grid.466122.5,Child,grid.465446.1
grid.466123.4,Parent,grid.4886.2
grid.466123.4,Child,grid.467110.5
grid.466123.4,Child,grid.418542.e
grid.466123.4,Child,grid.467108.c
grid.466123.4,Child,grid.465334.3
grid.466123.4,Child,grid.417731.7
grid.466123.4,Child,grid.467117.2
grid.466123.4,Child,grid.482652.f
grid.466123.4,Child,grid.467101.5
grid.466123.4,Child,grid.418846.7
grid.466123.4,Child,grid.418894.8
grid.466123.4,Child,grid.465378.b
grid.466123.4,Child,grid.465311.4
grid.466123.4,Child,grid.465339.e
grid.466123.4,Child,grid.494916.7
grid.466123.4,Child,grid.494775.c
grid.466123.4,Child,grid.466467.1
grid.466123.4,Child,grid.465504.6
grid.466123.4,Child,grid.415876.9
grid.466123.4,Child,grid.465470.4
grid.466123.4,Child,grid.467102.6
grid.466123.4,Child,grid.466470.7
grid.466123.4,Child,grid.466466.0
grid.466123.4,Child,grid.465310.5
grid.466123.4,Child,grid.465327.1
grid.466123.4,Child,grid.467105.1
grid.466123.4,Child,grid.465396.b
grid.466123.4,Child,grid.466471.6
grid.466123.4,Child,grid.465350.1
grid.466123.4,Child,grid.419647.9
grid.466123.4,Child,grid.465370.3
grid.466123.4,Child,grid.467106.2
grid.466123.4,Child,grid.465430.0
grid.466123.4,Child,grid.466474.3
grid.466123.4,Child,grid.452262.5
grid.466124.3,Parent,grid.4886.2
grid.466124.3,Child,grid.495134.e
grid.466124.3,Child,grid.483191.6
grid.466124.3,Child,grid.494785.3
grid.466124.3,Child,grid.465295.9
grid.466124.3,Child,grid.466473.4
grid.466124.3,Child,grid.466463.5
grid.466124.3,Child,grid.494797.0
grid.466124.3,Child,grid.494973.4
grid.466124.3,Child,grid.494737.a
grid.466124.3,Child,grid.494812.2
grid.466124.3,Child,grid.465453.5
grid.466124.3,Child,grid.466472.5
grid.466124.3,Child,grid.465389.5
grid.466124.3,Child,grid.466469.f
grid.466124.3,Child,grid.494774.d
grid.466124.3,Child,grid.494963.5
grid.466124.3,Child,grid.494789.f
grid.466124.3,Child,grid.465346.6
grid.466124.3,Child,grid.465377.4
grid.466124.3,Child,grid.495131.b
grid.466124.3,Child,grid.465383.f
grid.466124.3,Child,grid.494939.a
grid.466124.3,Child,grid.473332.2
grid.466124.3,Child,grid.495149.4
grid.466124.3,Child,grid.465419.b
grid.466124.3,Child,grid.494943.7
grid.466124.3,Child,grid.466468.e
grid.466124.3,Child,grid.494755.e
grid.466124.3,Child,grid.495192.2
grid.466125.2,Parent,grid.4886.2
grid.466125.2,Child,grid.465465.0
