grid_id,alias
grid.461969.5,Brighton Technical College
grid.461969.5,Brighton College of Technology
grid.461975.8,City Lit
grid.461980.2,Liverpool Community College
grid.461981.3,Newton Theological Institution
grid.461981.3,Andover Theological Seminary
grid.461982.0,Wolverhampton College
grid.461985.7,Universidade Anhembi Morumbi
grid.461986.4,Anhui University of Technology and Science
grid.461986.4,Wuhu Mechanical School
grid.461986.4,Anhui Mechanical University
grid.461992.1,Arlington Memorial Hospital
grid.461994.7,ArtEZ Institute of the Arts
grid.461998.b,Institut d’Électronique du Sud
grid.462009.9,Houston Bible & Vocational Institute
grid.462012.3,Sangyo Gijutsu Tanki Daigaku
grid.462018.9,Isle College
grid.462018.9,Cambridgeshire College of Agriculture and Horticulture
grid.462018.9,Norfolk College of Arts and Technology
grid.462018.9,King's Lynn Technical School
grid.462041.5,Luther Seminary
grid.462048.c,Banking College
grid.462050.5,Covenant Seminary
grid.462062.4,CSIR Centre for Mathematical Modelling and Computer Simulation
grid.462063.5,Institut Élie-Cartan de Nancy
grid.462070.7,Rastraguru Surendranath College
grid.462071.6,Barton County Community College
grid.462075.2,Taegu Pogŏn Taehak
grid.462075.2,Daegu Bogeon Daehak
grid.462075.2,Daegu Technical School of Health
grid.462075.2,Daegu Health Professional Institute
grid.462078.f,Dàlián Jiāotōng Dàxué
grid.462082.a,"BITS Pilani, Goa Campus"
grid.462091.8,Tamil Nadu Public Department
grid.462092.b,The Treasury
grid.462093.a,Blackhawk Tech
grid.462105.4,DC3
grid.462115.5,Brazilian Naval Academy
grid.462140.5,El Dorado Junior College
grid.462155.1,Cascadia Community College
grid.462157.3,"Institut de Microélectronique, Électromagnétisme et Photonique et le LAboratoire d'Hyperfréquences et de Caractérisation"
grid.462161.6,École Nationale Supérieure des Mines de Douai
grid.462162.5,Cégep Saint-Jean-sur-Richelieu
grid.462182.b,ENSIETA
grid.462182.b,ENSTA Bretagne
grid.462191.9,"Federal Institute of Education, Science and Technology of Minas Gerais"
grid.462194.c,"Pernambuco Federal Institute of Education, Science, and Technology"
grid.462197.f,"Rio Grande do Sul Federal Institute of Education, Science and Technology"
grid.462201.3,Colmex
grid.462205.7,Centre de Recherche PACA
grid.462208.a,Florida Poly
grid.462211.2,"Foley, Hoag & Eliot LLP"
grid.462217.4,Foundation for Organizational Research and Education
grid.462220.0,Forsyth Technical College
grid.462220.0,Forsyth Technical Institute
grid.462220.0,Winston-Salem/Forsyth County Industrial Education Center
grid.462220.0,Forsyth Tech
grid.462224.4,Institut P'
grid.462227.7,Fraunhofer IST
grid.462229.9,Erasmushogeschool Brussel
grid.462230.1,Fraunhofer MOEZ
grid.462236.7,Fresenius SE & Co. KGaA
grid.462237.6,Forschungsinstitut fur Kulturmorphologie
grid.462244.2,Sisekaitseakadeemia
grid.462245.3,Kaitseväe Ühendatud Õppeasutused
grid.462246.0,Garda Training Centre
grid.462246.0,Garda College
grid.462252.5,San Benito County Junior College
grid.462259.e,Bethel Bible Institute
grid.462259.e,Central Pentecostal College
grid.462267.3,Hawks
grid.462267.3,Howard College at Big Spring
grid.462267.3,Howard County Junior College
grid.462269.d,Skerry's Cork Business School
grid.462269.d,Skerry's Business College
grid.462269.d,Skerry's College Cork
grid.462270.5,Highland
grid.462276.3,Guildford College of Further and Higher Education
grid.462284.e,Hackney College
grid.462286.c,Landeskunstschule Hamburg
grid.462286.c,Hamburger Gewerbeschule
grid.462286.c,HFBK Hamburg
grid.462288.2,Hutchinson Community Junior College
grid.462288.2,Hutchinson Junior College
grid.462293.8,Microbiologie de l'Alimentation au Service de la Santé
grid.462294.f,"Zeichnungs-, Mahlerey und Architectur-Akademie"
grid.462295.e,Hyōgo daigaku
grid.462300.3,Institute of Business and Technology
grid.462312.0,École des Hautes Études d’Ingénieur
grid.462313.1,International Capital Market Association Centre
grid.462319.b,Marx School of Communism
grid.462319.b,Central Party School
grid.462320.1,Central Piedmont
grid.462328.9,Middle Georgia Military and Agricultural College
grid.462329.8,Central University of Jammu and Kashmir
grid.462336.6,Imagine Institute
grid.462342.5,Heritage Baptist College and Heritage Theological Seminary
grid.462350.6,IEES Paris
grid.462359.f,Gordon Institute
grid.462363.6,Swansea College
grid.462365.0,Institute for Advanced Studies Lucca
grid.462365.0,"Institutions, Markets, Technologies Institute for Advanced Studies"
grid.462367.2,Independence Community Junior College
grid.462373.7,Institut d'Etudes Politiques de l'Université de Toulouse
grid.462376.2,IISER - Bhopal
grid.462376.2,IISER-B
grid.462384.f,IIT Gandhinagar
grid.462385.e,IIT Jodhpur
grid.462387.c,IIT Mandi
grid.462391.b,IIT Ropar
grid.462393.9,IIIT Bhubaneswar
grid.462400.4,Baotou Steel and Iron Institute
grid.462401.5,Irvine Valley
grid.462403.7,Ahar Azad university
grid.462405.1,Federal State Institution of Science Institute of Problems of Mechanical Engineering of the Russian Academy of Sciences ( SPbNTs RAS )
grid.462405.1,Leningrad branch of the Institute of Mechanical Engineering named Blagonravov USSR Academy of Sciences
grid.462408.c,Faculdade Jesuíta de Filosofia e Teologia
grid.462413.6,Wiley
grid.462414.1,Matscience
grid.462421.7,Kentucky TECH
grid.462421.7,Jefferson County State Vocational-Technical School
grid.462423.5,Warhawks
grid.462424.2,Federal State Institution of Science Institute of Radio Engineering and Electronics named VA Nyquist Russian Academy of Sciences
grid.462425.3,institut de transplantation et de recherche en transplantation
grid.462429.f,Institute of Southeast Asian Studies
grid.462431.6,Kanagawa Shika Daigaku
grid.462434.3,International Pacific College
grid.462446.6,Bible Training Institute
grid.462446.6,Bible College of New Zealand
grid.462451.0,Lake Washington Technical College
grid.462455.4,Morelia Tech
grid.462464.6,Oakland City College
grid.462468.a,Gettysburg Seminary
grid.462471.2,Honorable Society of King's Inns
grid.462472.1,Lanier Tech
grid.462479.a,Wilson Center
grid.462480.c,Seminari Theoloji Malaysia
grid.462484.8,Christian Workers University
grid.462492.f,Mapúa Tech
grid.462493.e,Korean Industrial Property Office
grid.462500.5,Institut de Mathématiques de Jussieu-Paris Rive Gauche
grid.462501.4,UA Ruh
grid.462504.1,K-Poly
grid.462506.3,London Bible College
grid.462510.4,Reformed Bible Institute
grid.462519.d,Louisiana State University at Alexandria
grid.462519.d,LSU at Alexandria
grid.462520.7,Louisville Seminary
grid.462520.7,Danville Theological Seminary
grid.462521.6,LaPsyDÉ
grid.462523.4,Max Planck Institute for Foreign and International Social Law
grid.462525.2,Loyalist College of Applied Arts and Technology
grid.462540.1,National Imagery and Mapping Agency
grid.462542.3,Laboratoire EM2C
grid.462546.7,Moore Theological College
grid.462547.6,Mesabi Range Community and Technical College
grid.462553.3,ThéMA
grid.462559.9,National Institute for Training in Industrial Engineering
grid.462563.0,Mt. Angel College
grid.462563.0,Mt. Angel Seminary
grid.462566.5,The School of the Prophets
grid.462567.4,Instituto Nacional de Estadística y Geografía
grid.462568.b,Klabat University
grid.462573.1,MRC Dunn Human Nutrition Unit
grid.462574.6,Guójiā Túshūguǎn Guǎnlǐjú
grid.462574.6,Lembaga Perpustakaan Negara
grid.462575.7,Mid-Kent College of Higher and Further Education
grid.462577.5,Biblioteca de Catalunya
grid.462579.b,Independent junior college
grid.462580.d,Zhōngguó Guójiā Túshūguǎn
grid.462589.4,Perpustakaan Negara Malaysia
grid.462592.e,Imperial Public Library
grid.462592.e,National Library of Russia named after M.Saltykov-Shchedrin
grid.462592.e,State Public Library
grid.462592.e,Russian Public Library
grid.462600.6,Kokuritsu Minzoku-gaku Hakubutsukan
grid.462600.6,Minpaku
grid.462605.3,Mitsubishi Denki Kabushiki-gaisha
grid.462610.7,Muskegon Junior College
grid.462612.5,Moberly Junior College
grid.462615.2,Lancashire College of Agriculture
grid.462616.1,Duncombe Hall College
grid.462621.5,Newham College London
grid.462621.5,Newham College of Further Education
grid.462623.7,Napa Community College
grid.462623.7,Napa Junior College
grid.462627.3,Nash Technical Institute
grid.462629.d,NewSchool
grid.462630.5,Politeknik Ngee Ann
grid.462631.4,The House
grid.462631.4,Black Monks
grid.462631.4,The Mission
grid.462632.7,Naval Engineering Golden Horn Naval Shipyard
grid.462632.7,Turkish Naval Academy
grid.462632.7,Deniz Harp Okulu
grid.462636.3,Nicolet College
grid.462638.d,National Accelerator Centre
grid.462640.2,Nigerian Military Training College
grid.462646.4,Shinnittetsu Sumikin Kabushiki-gaisha
grid.462648.a,Nazarene Bible College
grid.462653.0,Alberta Vocational College
grid.462658.b,Trenton Junior College
grid.462661.1,NC State
grid.462663.3,New Hampshire Technical Institute
grid.462665.5,Kokuritsu Kokkai Toshokan
grid.462666.6,Bible Standard College
grid.462666.6,Bible Standard Institute
grid.462666.6,Bible Standard Training School
grid.462666.6,Eugene Bible College
grid.462670.1,Regional Research Laboratory
grid.462675.4,Ewell Technical College
grid.462678.9,Coeur d'Alene Junior College
grid.462680.e,Akademii Marynarki Wojennej
grid.462681.f,Mason City Junior College
grid.462684.a,Ooshima Seishoen Sanatorium
grid.462686.8,Princeton High School
grid.462688.6,Newberg Community Hospital
grid.462694.b,National Laboratory for Intense Magnetic Fields
grid.462697.8,OLOL College
grid.462698.7,Pulaski Vocational Technical School
grid.462698.7,Little Rock Vocational School
grid.462699.6,Biosit
grid.462706.1,Arkhangelsk State Technical University
grid.462714.2,Arunachal University
grid.462717.1,Randolph Technical College
grid.462717.1,Randolph Technical Institute
grid.462717.1,Randolph Industrial Education Center
grid.462721.4,Tate County Agricultural High School
grid.462722.7,Kings River Community College
grid.462722.7,Reedley Junior College
grid.462732.6,Palo Verde Junior College
grid.462733.7,Republic of China Army Officer School
grid.462733.7,Whampoa Military Academy
grid.462746.5,MTA Nyelvtudományi Intézet
grid.462748.b,Instituto Rio Branco
grid.462753.1,Russian National Public Library
grid.462753.1,State Public Scientific and Technical Library of Russia
grid.462756.4,The Rumiantsev Library
grid.462756.4,The Library of the Moscow Public Museum and Rumiantsev Museum
grid.462756.4,V. I. Lenin State Library of the USSR
grid.462760.1,RMIT University Vietnam
grid.462769.8,St. Ben
grid.462772.2,Dunwoodie
grid.462774.4,Boy's Vocational School
grid.462780.f,St. Vincent
grid.462795.b,Sher-e-Bangla Krishi Bishshobiddaloy
grid.462798.6,Christian Heritage College
grid.462802.a,Miramar College
grid.462803.b,Shōhoku tanki daigaku
grid.462806.e,Sidley Austin Brown & Wood LLP
grid.462812.b,SBBCollege
grid.462820.a,Skadden
grid.462820.a,Skadden Arps
grid.462828.2,Vallejo Unified School District
grid.462828.2,Vallejo Junior College
grid.462831.a,Somerset Christian College
grid.462832.9,Somerset College of Arts and Technology
grid.462835.e,Laboratoire de Farcha
grid.462837.c,SERBSKI INSTITUT
grid.462839.2,Seagate
grid.462839.2,Shugart Technology
grid.462844.8,Pierre and Marie Curie University
grid.462844.8,University of Paris-Sorbonne
grid.462847.b,SouthArk
grid.462852.f,Knoxville Business College
grid.462855.8,Miklelet Sha'arei Mishpat
grid.462876.9,Koninklijke Swets & Zeitlinger Holding NV
grid.462876.9,Royal Swets & Zeitlinger Holding NV
grid.462882.2,Teologiska högskolan Stockholm
grid.462891.0,Suffolk College
grid.462894.5,Western Pentecostal Bible College
grid.462896.7,Arkansas Vocational-Technical School
grid.462910.8,Ulster County Community College
grid.462912.a,Te Whare Wānanga o Murihiku
grid.462913.b,Laboratoire d’écologie microbienne Lyon
grid.462916.e,Technologikó Ekpaideutikó Idryma
grid.462916.e,Technological Educational Institute of Larisa
grid.462916.e,TEI of Thessaly
grid.462917.f,Trinity Episcopal School for Ministry
grid.462918.0,Southport Technical College
grid.462920.b,Politeknik Temasek
grid.462920.b,Temasek Poly
grid.462922.9,Southwest Tech
grid.462926.d,"Tsuyama Kogyo Koto Senmongakko, Tsuyama Kosen"
grid.462926.d,Tsuyama National College of Technology
grid.462933.9,Phillips University
grid.462941.c,Asiatic Society of Bombay
grid.462943.e,Hava Harp Okulu
grid.462944.9,Kara Harp Okulu
grid.462946.b,Agincourt
grid.462950.c,Restaurant Institute of Connecticut
grid.462950.c,New Haven Restaurant Institute(1
grid.462951.d,UL System
grid.462952.e,UCH Macmillan Cancer Centre
grid.462954.8,"Federal University of Technology, Yola"
grid.462958.4,Maine Law
grid.462965.a,Laboratoire de génie électrique de Paris
grid.462966.9,Toba National College of Maritime Technology
grid.462966.9,Toba Shōsen Kōtō Senmon Gakkō
grid.462968.7,UNT Dallas
grid.462971.f,UN Economic Commission for Africa
grid.462975.b,Toyota
grid.462975.b,Toyota Jidōsha
grid.462977.9,Kokuritsu toyota kougyou koutou senmon gakko
grid.462982.3,UW Bothell
grid.462983.2,UnityPoint Health Trinity Medical Center
grid.462984.5,UW Tacoma
grid.462986.7,Vol State
grid.462989.8,Waiariki Polytechnic
grid.462989.8,Waiariki Community College
grid.462990.0,Wakefield College of Technology and Arts
grid.462990.0,Wakefield Technical and Arts College
grid.462990.0,Wakefield Technical College
grid.462994.4,George C. Wallace State Technical Junior College
grid.462994.4,George C. Wallace State Vocational Trade School
grid.462994.4,George C. Wallace State Technical Trade School
grid.462994.4,George C. Wallace State Community College
grid.462995.5,Kolej Universiti Islam Malaysia
grid.462997.7,Victor Valley Community College District
grid.463001.0,Victoria Junior College
grid.463008.9,Africa Harvest
grid.463010.0,AHNigeria
grid.463011.1,Goldsboro Industrial Education Center
grid.463013.3,Weatherford College of the Parker County Junior College District
grid.463015.5,All Union Institute for Scientific and Technical Information
grid.463015.5,Institute for Scientific Information
grid.463015.5,All Soviet Institute for Scientific and Technical Information
grid.463016.6,WelTec
grid.463019.9,École Supérieure de Commerce Wesford
grid.463019.9,Wesford Graduate Business School
grid.463022.1,Kingwood College
grid.463024.7,Polskie Huty Stali SA
grid.463025.6,Wesley Institute
grid.463028.b,North Harris College
grid.463032.0,Tomball College
grid.463034.6,Protestant Episcopal Theological Seminary in Virginia
grid.463042.7,Michigan State University Kalamazoo Center for Medical Studies
grid.463044.1,Nebraska Western College
grid.463044.1,Scotts Bluff County College
grid.463044.1,Scottsbluff Junior College
grid.463049.c,Western Nevada Community College
grid.463052.6,The Western Theological Seminary of the Reformed Church in America
grid.463055.1,Sub-Saharan African Network on Agricultural Advisory Services
grid.463063.4,African Energy Policy Research Network
grid.463076.0,Southern Baptist College
grid.463078.e,Wilson Technical Community College
grid.463078.e,Wilson County Technical Institute
grid.463078.e,Wilson Industrial Education Center
grid.463079.f,Youngnam Seminary
grid.463081.8,Wirral Met College
grid.463090.8,AIDS Information Centre-Uganda
grid.463091.9,Zagrebačka škola ekonomije i managementa
grid.463095.d,AGENCE DE FORMATION DE RECHERCHE ET D'EXPERTISE EN SANTE POUR L'AFRIQUE ASSOCIATION
grid.463100.0,Societe de Conservation du Rift Albertin
grid.463107.7,ANAC Congo
grid.463121.3,Association de Soutien au Développement des Activités de Population
grid.463122.0,African Medical and Research Foundation
grid.463124.6,Association for the development of Soybean in Benin
grid.463126.4,Agence Nationale d' Appui au Devellopment Rural
grid.463127.5,Centro Internacional para Saúde Reprodutiva Moçambiqu
grid.463129.b,Agence Nationale de Valorisation des résultats de la Recherche et du Développement Technologique
grid.463130.3,Anglo American Corporation
grid.463131.2,Southwest Africa Blood Transfusion Service
grid.463133.0,Association Afrique Agro Export
grid.463137.4,Association des universités africaines
grid.463138.b,R&D Maroc
grid.463145.1,Asian Vegetable Research and Development Center
grid.463160.6,Centre d'Etude et de Recherche des Télécommunications
grid.463164.2,Centre Schisto
grid.463166.0,Centre de Biotechnologie de Borj Cédria
grid.463169.f,Regai Dzive Shiri Project
grid.463169.f,CeSHHAR-Zimbabwe
grid.463174.3,Centre de Développement de la Région de Tensift
grid.463175.2,Catholic Caritas Foundation of Nigeria
grid.463182.a,observatoire astronomique
grid.463185.d,Milltown Institute
grid.463190.9,National Accelerator Laboratory
grid.463219.b,Private Hospital Association of Malawi
grid.463233.3,National Polytechnic School
grid.463233.3,École Nationale Polytechnique
grid.463235.5,Institut d'Hydrotechnique et de Bonification
grid.463246.1,Electra S.A.R.L
grid.463249.e,Enda graf sahel
grid.463250.6,Direcção Nacional de Geologi
grid.463255.3,Valentine
grid.463264.1,Ets Abdelmoula
grid.463267.2,AIIMS Jodhpur
grid.463269.c,Environement Quality International
grid.463274.0,Epicentre AIDS Risk Management
grid.463275.1,Eskom Holdings
grid.463275.1,Electricity Supply Commission
grid.463277.3,ESA Mateur
grid.463279.d,Commission Sous-Régionale des Pêches
grid.463292.8,ForDIA
grid.463294.e,Federal Department of Forestry Research
grid.463307.5,JFS Group
grid.463311.2,School for the Arts
grid.463313.0,The Egyptian High Tech. Association
grid.463317.4,Museum of Cairo
grid.463317.4,Museum of Egyptian Antiquities
grid.463321.1,2ie Foundation
grid.463325.5,SOLAREC EGYPT
grid.463328.8,Egyptian Union of Liberal Youth
grid.463333.2,International Business Machines Corporation
