Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
ST2 9BA,Yes,53.024738,-2.138224,390826,347503,SJ908475,1/1/1980 12:00:00 AM,,141,32,12,"Stoke-On-Trent",3.4,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BB,Yes,53.024889,-2.139194,390761,347520,SJ907475,1/1/1980 12:00:00 AM,,139,40,22,"Stoke-On-Trent",3.4,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BD,Yes,53.02479,-2.139715,390726,347509,SJ907475,1/1/1980 12:00:00 AM,,138,30,15,"Stoke-On-Trent",3.3,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BE,Yes,53.023837,-2.139384,390748,347403,SJ907474,1/1/1980 12:00:00 AM,,140,19,6,"Stoke-On-Trent",3.3,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BG,Yes,53.023782,-2.140456,390676,347397,SJ906473,1/1/1980 12:00:00 AM,,140,30,15,"Stoke-On-Trent",3.2,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BH,No,53.024085,-2.142501,390539,347431,SJ905474,1/1/1980 12:00:00 AM,6/1/2005 12:00:00 AM,138,,,"Stoke-On-Trent",3.1,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BJ,Yes,53.02359,-2.142975,390507,347376,SJ905473,1/1/1980 12:00:00 AM,,137,29,13,"Stoke-On-Trent",3.1,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BL,No,53.023804,-2.144572,390400,347400,SJ904473,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,138,,,"Stoke-On-Trent",3.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BN,Yes,53.022089,-2.143389,390479,347209,SJ904472,1/1/1980 12:00:00 AM,,149,18,6,"Stoke-On-Trent",3.0,"Stoke-on-Trent","Stoke-on-Trent"
ST2 9BP,Yes,53.022446,-2.14476,390387,347249,SJ903472,1/1/1980 12:00:00 AM,,147,3,1,"Stoke-On-Trent",2.9,"Stoke-on-Trent","Stoke-on-Trent"
