Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
DN10 4QZ,No,53.408034,-0.898824,473300,390700,SK733906,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,63,,,"Gainsborough Central",8.6,"Gringley on the Hill",""
DN10 4RA,Yes,53.407671,-0.906235,472808,390652,SK728906,1/1/1980 12:00:00 AM,,45,14,6,"Gainsborough Central",9.1,"",""
DN10 4RB,Yes,53.408955,-0.896318,473465,390805,SK734908,1/1/1980 12:00:00 AM,,57,9,4,"Gainsborough Central",8.5,"Gringley on the Hill",""
DN10 4RD,Yes,53.409482,-0.895959,473488,390864,SK734908,1/1/1980 12:00:00 AM,,53,6,4,"Gainsborough Central",8.4,"Gringley on the Hill",""
DN10 4RE,Yes,53.408334,-0.895281,473535,390737,SK735907,1/1/1980 12:00:00 AM,,62,24,9,"Gainsborough Central",8.4,"Gringley on the Hill",""
DN10 4RF,Yes,53.408021,-0.892536,473718,390705,SK737907,1/1/1980 12:00:00 AM,,68,65,27,"Gainsborough Central",8.2,"Gringley on the Hill",""
DN10 4RG,Yes,53.408199,-0.888455,473989,390729,SK739907,1/1/1980 12:00:00 AM,,70,60,27,"Gainsborough Central",7.9,"Gringley on the Hill",""
DN10 4RH,Yes,53.40786,-0.882973,474354,390697,SK743906,1/1/1980 12:00:00 AM,,76,14,6,"Gainsborough Central",7.6,"Gringley on the Hill",""
DN10 4RJ,Yes,53.405861,-0.873007,475020,390485,SK750904,1/1/1980 12:00:00 AM,,65,17,5,"Gainsborough Central",6.9,"",""
DN10 4RL,Yes,53.406368,-0.886534,474120,390527,SK741905,1/1/1980 12:00:00 AM,,71,4,2,"Gainsborough Central",7.8,"Gringley on the Hill",""
DN10 4RN,Yes,53.40734,-0.88601,474153,390636,SK741906,1/1/1980 12:00:00 AM,,73,11,4,"Gainsborough Central",7.8,"Gringley on the Hill",""
DN10 4RP,Yes,53.400965,-0.82481,478233,389992,SK782899,3/1/2010 12:00:00 AM,,14,,,"Gainsborough Central",3.7,"Beckingham",""
DN10 4RQ,Yes,53.40876,-0.886906,474091,390793,SK740907,1/1/1980 12:00:00 AM,,71,3,1,"Gainsborough Central",7.8,"Gringley on the Hill",""
DN10 4RR,No,53.408021,-0.89732,473400,390700,SK734906,1/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,63,,,"Gainsborough Central",8.5,"Gringley on the Hill",""
DN10 4RS,Yes,53.407931,-0.89642,473460,390691,SK734906,1/1/2004 12:00:00 AM,,64,15,5,"Gainsborough Central",8.4,"Gringley on the Hill",""
DN10 4RT,Yes,53.407735,-0.895552,473518,390670,SK735906,10/1/2008 12:00:00 AM,,66,1,1,"Gainsborough Central",8.4,"Gringley on the Hill",""
DN10 4RU,Yes,53.407575,-0.911502,472458,390636,SK724906,5/1/2006 12:00:00 AM,,32,4,1,"Gainsborough Central",9.4,"",""
