Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
WN8 8JX,Yes,53.551648,-2.808179,346553,406417,SD465064,4/1/1987 12:00:00 AM,,62,22,15,"Rainford",4.0,"Wigan","Skelmersdale"
WN8 8JZ,Yes,53.550125,-2.806098,346689,406246,SD466062,1/1/1992 12:00:00 AM,,62,13,7,"Rainford",3.8,"Wigan","Skelmersdale"
WN8 8LA,Yes,53.550182,-2.806747,346646,406252,SD466062,1/1/1980 12:00:00 AM,,61,63,38,"Rainford",3.8,"Wigan","Skelmersdale"
WN8 8LB,Yes,53.548198,-2.805201,346746,406030,SD467060,1/1/2008 12:00:00 AM,,68,23,10,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8LE,No,53.550611,-2.805941,346700,406299,SD467062,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,60,,,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8LF,No,53.550601,-2.80745,346600,406299,SD466062,1/1/1980 12:00:00 AM,12/1/1994 12:00:00 AM,59,,,"Rainford",3.9,"Wigan","Skelmersdale"
WN8 8LH,Yes,53.54899,-2.804883,346768,406118,SD467061,1/1/1980 12:00:00 AM,,66,,,"Rainford",3.7,"Wigan","Skelmersdale"
WN8 8LJ,Yes,53.548969,-2.804174,346815,406115,SD468061,1/1/1980 12:00:00 AM,,67,,,"Rainford",3.7,"Wigan","Skelmersdale"
WN8 8LL,Yes,53.54794,-2.806207,346679,406003,SD466060,1/1/1980 12:00:00 AM,,66,75,51,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8LN,Yes,53.548661,-2.805964,346696,406083,SD466060,8/1/1993 12:00:00 AM,,66,9,4,"Rainford",3.7,"Wigan","Skelmersdale"
WN8 8LP,Yes,53.548857,-2.804593,346787,406103,SD467061,1/1/1980 12:00:00 AM,,67,,,"Rainford",3.7,"Wigan","Skelmersdale"
WN8 8LQ,Yes,53.549617,-2.806843,346639,406190,SD466061,1/1/1980 12:00:00 AM,,63,52,23,"Rainford",3.8,"Wigan","Skelmersdale"
WN8 8LR,Yes,53.544382,-2.780258,348394,405588,SD483055,8/1/1993 12:00:00 AM,,61,,,"Rainford",3.1,"Wigan","Skelmersdale"
WN8 8LW,No,53.548824,-2.804398,346800,406099,SD468060,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,67,,,"Rainford",3.7,"Wigan","Skelmersdale"
WN8 8NA,Yes,53.547311,-2.790001,347752,405920,SD477059,1/1/1980 12:00:00 AM,,60,91,38,"Rainford",3.4,"Wigan","Skelmersdale"
WN8 8NB,Yes,53.547652,-2.788709,347838,405957,SD478059,1/1/1980 12:00:00 AM,,61,53,19,"Rainford",3.4,"Wigan","Skelmersdale"
WN8 8ND,Yes,53.548986,-2.790953,347691,406108,SD476061,1/1/1980 12:00:00 AM,,63,20,12,"Rainford",3.5,"Wigan","Skelmersdale"
WN8 8NE,Yes,53.549029,-2.792538,347586,406113,SD475061,1/1/1980 12:00:00 AM,,66,22,10,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8NF,Yes,53.54932,-2.793359,347532,406146,SD475061,1/1/1980 12:00:00 AM,,67,20,8,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8NG,Yes,53.549902,-2.791045,347686,406210,SD476062,1/1/1980 12:00:00 AM,,61,75,30,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8NH,Yes,53.549836,-2.790093,347749,406201,SD477062,1/1/1980 12:00:00 AM,,61,119,42,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8NJ,Yes,53.548722,-2.788669,347842,406076,SD478060,1/1/1980 12:00:00 AM,,64,108,39,"Rainford",3.5,"Wigan","Skelmersdale"
WN8 8NL,Yes,53.549174,-2.786927,347958,406126,SD479061,1/1/1980 12:00:00 AM,,63,147,60,"Rainford",3.6,"Wigan","Skelmersdale"
WN8 8NN,Yes,53.548506,-2.787307,347932,406051,SD479060,1/1/1980 12:00:00 AM,,64,115,52,"Rainford",3.5,"Wigan","Skelmersdale"
