Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
SW3 3ZQ,Yes,51.463324,-0.138901,529383,175459,TQ293754,12/1/2001 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4AT,No,51.463324,-0.138901,529383,175459,TQ293754,12/1/2001 12:00:00 AM,1/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4PJ,Yes,51.463324,-0.138875,529385,175459,TQ293754,8/1/2018 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4UN,No,51.46324,-0.139336,529353,175449,TQ293754,11/1/2007 12:00:00 AM,11/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4WA,No,51.46324,-0.139336,529353,175449,TQ293754,3/1/2013 12:00:00 AM,11/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4WD,No,51.46324,-0.139336,529353,175449,TQ293754,1/1/2011 12:00:00 AM,10/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4WG,Yes,51.463324,-0.138901,529383,175459,TQ293754,12/1/1997 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4WJ,Yes,51.463324,-0.138901,529383,175459,TQ293754,6/1/1998 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4WX,No,51.463324,-0.138901,529383,175459,TQ293754,8/1/2007 12:00:00 AM,8/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4XN,No,51.463324,-0.138901,529383,175459,TQ293754,8/1/1993 12:00:00 AM,1/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4XX,No,51.46324,-0.139336,529353,175449,TQ293754,1/1/2006 12:00:00 AM,12/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4XY,No,51.463324,-0.138901,529383,175459,TQ293754,1/1/2005 12:00:00 AM,1/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4YA,No,51.46324,-0.139336,529353,175449,TQ293754,3/1/2006 12:00:00 AM,4/1/2013 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4YQ,No,51.463324,-0.138901,529383,175459,TQ293754,12/1/2001 12:00:00 AM,2/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4YR,No,51.463324,-0.138901,529383,175459,TQ293754,3/1/2007 12:00:00 AM,3/1/2017 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 4YT,No,51.463324,-0.138901,529383,175459,TQ293754,12/1/2002 12:00:00 AM,2/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
